,Empid,certificateName,issuingOrganization,issuanceDate,expirationDate,certificate_id,description,approval
502,EMP_503,MongoDB,"Shepherd, Hutchinson and Kaiser",2006-06-25,2024-05-01,3742c27d-bb76-4832-af9e-66ab9ce23965,Serve management care matter enjoy throughout goal.,Approved
503,EMP_504,Creativity and Innovation,"Houston, Ball and Mason",1986-10-14,2024-04-16,e78d030f-63b1-4635-8e3a-7889bc9d9be1,May ball public short.,Rejected
504,EMP_505,Google Cloud Platform,Duke-Williams,2003-03-04,2024-04-28,655c7e8b-f54d-4d02-b3e0-baa67384512f,Seem glass again action everything option.,Rejected
505,EMP_506,UI/UX Design Principles,"Armstrong, Kennedy and Freeman",1974-02-02,2024-04-10,f1c74143-92f9-4ebd-9963-9ae4ea3cc5b2,Responsibility these college on natural level.,Rejected
506,EMP_507,Communication Skills,"Goodman, Russell and Mccormick",1999-09-11,2024-04-29,75ac7f38-5b5f-4cf5-b338-8fe163804144,Your system land since decide marriage.,Approved
507,EMP_508,Spring Framework,Anderson-Carlson,1973-07-25,2024-04-07,fb136c87-57f3-4bb9-9ab1-9cb72f7c59aa,High figure issue population.,Approved
508,EMP_509,Attention to Detail,"Rosales, Adams and Atkinson",2012-01-19,2024-04-07,e69c9d45-164f-4a80-b8fe-18e75471e7ee,Guy power draw image including stop should.,Approved
509,EMP_510,Teamwork and Collaboration,"Kirby, Hunt and Walker",1986-06-17,2024-04-11,2b24978b-4e31-4cb4-9c83-e785ea3d934b,Condition case white offer court.,Approved
510,EMP_511,Jenkins,Novak-Rogers,2022-03-17,2024-04-12,eb2d23ad-a643-4599-8e3b-810093c4df29,Stay challenge these painting former lead.,Approved
511,EMP_512,RESTful APIs,Bridges Ltd,1997-05-14,2024-04-28,d684dd3a-47b3-46b8-90ef-d5b490174378,Outside model future others health agreement decide.,Rejected
512,EMP_513,Flask,Lee-Jones,2019-11-06,2024-04-21,74831915-c32f-4ea8-9b6e-978d7d9f5790,Decide ok president born firm.,Rejected
513,EMP_514,GraphQL,Mendez Group,2000-12-11,2024-04-18,f5a9da1e-5f09-44a9-8916-01ff479422b3,Serve lead gun exactly.,Rejected
514,EMP_515,JavaScript,Thomas-Jenkins,1990-08-28,2024-04-15,e50a8b4f-b49f-4deb-8f8d-02d15534fe12,Attack total would.,Approved
515,EMP_516,JIRA,Wright-Fisher,2014-05-24,2024-05-03,7e0570f2-a32c-418a-baf2-0ba519eb5cfd,Certainly hit tough.,Approved
516,EMP_517,MySQL,Bowman-Wolf,1994-04-04,2024-04-07,c1e25eb3-68d5-474e-9c2a-d83aa6903b13,Center language better model.,Rejected
517,EMP_518,TensorFlow,Lam Group,1978-03-05,2024-04-26,a2e2391c-9357-4e98-bd55-565f166c50fa,Know television significant learn.,Rejected
518,EMP_519,Flask,"Lopez, Walters and Scott",2000-04-28,2024-05-03,082c90f3-3171-4c26-9150-9c6e0b0194a2,Cut result network.,Rejected
519,EMP_520,Swift,Gonzalez-King,1995-10-17,2024-05-03,f1023ec8-97b4-42f2-a43b-f8f3a1a2b9c6,Who knowledge different represent suffer tree.,Approved
520,EMP_521,Express.js,Flores-Perry,1981-12-22,2024-04-18,8c3e5ce6-10fb-40fc-a0b9-7744cefa1ec7,Occur nice senior simple once next.,Approved
521,EMP_522,Analytical Skills,George-Bryant,2014-01-21,2024-04-24,0a6d0edd-6ef7-4d53-8ed2-22b8738f972d,Study group soon tax risk.,Rejected
522,EMP_523,Spring Framework,Nguyen Ltd,2011-07-26,2024-04-07,5267ed6e-b7f0-4a42-8d3d-606d40c14550,Watch speech push would early on.,Approved
523,EMP_524,SQL,"Barber, Graves and Smith",1970-08-28,2024-04-10,5cd87464-6ee2-4e6d-b172-b2dd6cb53ddb,Win participant realize trial pattern.,Approved
524,EMP_525,Customer Service Skills,Martin-Mathis,2014-03-28,2024-04-19,e5dca505-fbe2-4ce4-a3b0-07f752f950be,Happen this material factor age sense high.,Rejected
525,EMP_526,Node.js,Smith-Meza,1998-07-10,2024-04-17,affbe1c1-55b1-4b68-849c-e40955ec3287,Serve recognize this raise.,Approved
526,EMP_527,JIRA,Avila Ltd,1970-03-12,2024-04-21,023d57a9-ba6d-462d-b5ce-2c8ea442cfa6,Begin beyond guy school vote tree prove.,Rejected
527,EMP_528,Python,Baker Ltd,1997-06-04,2024-05-02,25ae2540-cb40-4f19-8584-8cb6e2fee609,White read five business.,Rejected
528,EMP_529,Express.js,"Miller, Lopez and Ryan",2000-07-21,2024-04-13,8a60733e-d0bf-426d-83df-a3e2c28258a3,Kitchen red help country.,Approved
529,EMP_530,Android Studio,Goodwin LLC,2007-03-31,2024-04-22,416a24e4-f7ae-4f43-946a-0a9184641e85,Account opportunity term director.,Rejected
530,EMP_531,Azure,Ward LLC,1998-06-22,2024-04-15,a5c55cc4-70f0-4996-bfb6-3d4e2cedb21c,Sound book believe pressure.,Approved
531,EMP_532,JavaScript,Gardner-Smith,2019-04-05,2024-04-14,a2d1fbba-319e-4ebb-b374-7dcc0e640085,Of cut question again make reality hotel.,Rejected
532,EMP_533,Android Studio,Diaz LLC,1995-09-13,2024-04-06,86d07251-8bba-4cb7-b74c-ce6f2139baec,Establish by couple address clear someone may.,Rejected
533,EMP_534,Communication Skills,Hughes and Sons,2018-10-03,2024-04-12,6cb34076-9e9d-4ed6-8593-d1325b9ae703,These else no listen someone dinner.,Rejected
534,EMP_535,Customer Service Skills,Bolton-Kaufman,2016-11-15,2024-04-25,92987af5-8f96-4790-9be5-8791b4301f32,Occur office their pressure the.,Rejected
535,EMP_536,TensorFlow,Bailey-Hoffman,2011-07-07,2024-04-19,1d65aab5-3dcb-4d66-b603-74a027351b00,Set article at section.,Approved
536,EMP_537,Spring Framework,Miller Group,1972-06-13,2024-04-11,2632b319-2c48-4bbf-9406-0aa11b8fdbdc,Control lawyer good meeting.,Rejected
537,EMP_538,Kotlin,Gibbs-Davis,2021-08-28,2024-04-19,27691251-f288-4488-9055-4ffca40dea42,Half yet important try best simply strategy.,Approved
538,EMP_539,Problem-Solving Skills,Wood-Lopez,2021-07-23,2024-04-27,552226b2-66dd-46eb-806c-5dbaf168b8ea,Parent though behavior involve listen different step.,Approved
539,EMP_540,Communication Skills,"Weeks, Greene and Wallace",1983-08-19,2024-04-25,f790460d-b97f-4042-b9f2-6a9c60f02a45,Toward bill turn.,Rejected
540,EMP_541,Selenium,Blackburn Ltd,1989-09-07,2024-04-22,968d975f-b793-4329-a5a6-bb6ce38e5aae,End least music we can hear walk family.,Rejected
541,EMP_542,Adobe XD,"Holder, Smith and Torres",2021-09-12,2024-04-10,ecb6bf05-d5c9-44c6-a68d-77d3b7b28cb4,Partner against now great drop.,Rejected
542,EMP_543,Selenium,"Moore, Coleman and Wilkerson",1990-04-04,2024-04-29,746c8789-6464-4dd3-9a85-6d231b00a6b8,Ready seat leave American million rock growth argue.,Approved
543,EMP_544,UI/UX Design Principles,"Smith, Michael and Jones",2018-05-24,2024-04-06,6e6811a6-aeb6-468c-92f1-2fb89b070703,Teacher pay maybe test production southern.,Approved
544,EMP_545,Python,"Becker, Harris and Nelson",2000-05-27,2024-04-11,8c533ffd-fa20-4c91-9de3-fdcba496f796,History account little challenge deep bag.,Approved
545,EMP_546,Django,Nguyen Ltd,1990-06-14,2024-04-25,178df82c-3533-4c88-99d1-2c17cbe59dda,Politics group choice front president you protect food.,Rejected
546,EMP_547,Leadership Abilities,Friedman Ltd,2003-06-04,2024-05-01,0a504834-1407-425d-a0e9-13ec5a11f8d1,Analysis north cause in vote quite record although.,Rejected
547,EMP_548,Project Management Skills,Owen-Christensen,1992-12-03,2024-04-15,331ee29d-67fb-4853-8c9f-a38221cf2a1b,Garden ball house consider although difference road.,Approved
548,EMP_549,GraphQL,Davis-Carter,1982-03-21,2024-04-18,ea1ef342-cdf6-4ce5-accf-5f0538d52db3,Cut along full require.,Rejected
549,EMP_550,Networking Abilities,Rodriguez-Randolph,1997-06-03,2024-04-07,53bda8b3-e705-4800-8312-697e92c2806e,Already ability rest information former world instead.,Approved
550,EMP_551,HTML/CSS,Cuevas-Anderson,1971-06-02,2024-04-08,b8d41643-6db5-40f3-a0d7-e14bb6b0788f,Teach medical town boy government share key.,Approved
551,EMP_552,GraphQL,"Gilmore, Green and Evans",1998-01-01,2024-04-27,b9502797-1aa6-40eb-a302-b4c8dc7b5adb,Whom Mrs machine recently industry goal trial.,Rejected
552,EMP_553,Teamwork and Collaboration,Jackson-Brown,1970-12-23,2024-05-04,393f31ee-3957-4d50-9c76-308fe5eaec03,Happen a agency few consider.,Approved
553,EMP_554,Decision-Making Skills,"Adkins, Garrett and Hall",1990-08-06,2024-04-21,2cd9bb07-a520-4460-8a82-3df2207f6e6d,North happy order finally hotel act safe operation.,Approved
554,EMP_555,Leadership Abilities,Hughes-Mcbride,1995-11-02,2024-04-30,be8cfaa5-e0db-49d9-a09d-15f5fbfb0d6a,Into writer but three fund civil.,Approved
555,EMP_556,Django,"Juarez, Harper and Smith",2017-11-02,2024-04-17,cf57385b-49c6-4335-9b7a-179220a78954,About but everybody market be window whether again.,Rejected
556,EMP_557,Technical Proficiency (specific to the employee's field),Cook LLC,2004-09-01,2024-05-03,0cd93a14-6c7d-48e5-ba66-28fa1a4afeae,Why play bag newspaper shake would.,Rejected
557,EMP_558,Communication Skills,"Thomas, Martinez and Tran",2007-06-13,2024-04-22,121ed536-5b56-4beb-8f7d-2eeddd2fd7f0,Nice partner teacher good that.,Rejected
558,EMP_559,Hibernate,Jones-Adams,2018-03-17,2024-04-22,d5fbd260-5ffe-4ebf-93f1-66c98bfced73,Help successful public change.,Rejected
559,EMP_560,Selenium,"Rodriguez, Adams and Peck",2007-06-10,2024-04-28,8e273ab5-7e25-4655-9a1a-ecb0001ad035,From off western it bank.,Rejected
560,EMP_561,Scikit-learn,Jones-Sexton,2017-08-31,2024-04-14,4189c520-9371-4399-bc8c-3c8420d9ab82,Control this explain woman kind maintain.,Approved
561,EMP_562,Kotlin,Leblanc Ltd,1971-09-27,2024-04-28,6ee5f22f-da77-4aff-b8c2-9bed794956e1,Toward computer condition upon remain.,Rejected
562,EMP_563,Angular,Sanchez PLC,1977-03-27,2024-04-14,30ad1ca3-f651-4888-bfc4-1be89eda8df0,Enter those way open study describe kid.,Rejected
563,EMP_564,Attention to Detail,Martinez-Foster,2020-02-11,2024-04-21,8f7fdf91-58a2-43d8-a067-1918a523ff94,Very professional name involve.,Rejected
564,EMP_565,Python,Hernandez-Pena,1979-12-30,2024-04-22,3a48c131-616b-4b08-b8f8-f8443c323a1c,Enjoy enjoy economic member whom old.,Rejected
565,EMP_566,Decision-Making Skills,Chapman-Mercado,2020-06-04,2024-04-12,235cc075-b92b-41fc-9b6e-018e43aecbec,Information set across.,Rejected
566,EMP_567,Django,Collins Ltd,2016-03-31,2024-04-16,5b58fea8-72a0-4e3b-a09e-a5a676bdd4d3,Anyone technology bank rich meet final.,Approved
567,EMP_568,HTML/CSS,"Hunter, Michael and Shah",1993-02-26,2024-04-11,a0681ea5-5840-49ec-abf9-998489037a2e,In happy follow medical budget goal.,Rejected
568,EMP_569,JIRA,Blanchard Group,1999-11-22,2024-05-04,127a9a58-23b9-4eb9-99f2-fc70d674f036,Throw require threat current final report like.,Rejected
569,EMP_570,Creativity and Innovation,"Johnson, Santiago and Sanders",2003-01-25,2024-04-17,9b64768a-5880-4294-871b-951e9a38f7ab,Return world get middle trouble.,Approved
570,EMP_571,Technical Proficiency (specific to the employee's field),Higgins Ltd,1972-12-06,2024-04-06,ea827e3f-ed62-4077-9d22-87e808b1280d,Moment short there.,Approved
571,EMP_572,Django,"Moore, Nichols and Nielsen",1975-06-04,2024-05-02,ca21578a-b998-4f8d-9641-6b5663886c6a,Sometimes sea deal that paper measure.,Rejected
572,EMP_573,Customer Service Skills,Keller-Johnson,2014-06-01,2024-04-20,d7da446b-e5ec-4ad8-969e-75bf641e1cef,People threat condition.,Approved
573,EMP_574,Natural Language Processing (NLP),Olson-Middleton,1980-07-08,2024-04-19,724a21d6-0e97-4d09-ae5a-a50aedb1aedf,Quality push claim from can.,Approved
574,EMP_575,Django,Tanner Inc,1982-10-08,2024-04-14,57625bc8-d1c1-435b-ac95-807234fca573,Without lead democratic worry wish.,Rejected
575,EMP_576,Research Skills,Hodges-Smith,1973-01-25,2024-04-15,4bf78967-402d-4471-aa9c-2763ba40cb02,Writer significant appear process east budget successful.,Rejected
576,EMP_577,Project Management Skills,Houston-Hardy,2004-08-07,2024-04-08,82eec878-276b-4dbe-a176-60753f380057,Near protect light new provide car listen him.,Rejected
577,EMP_578,SQL,Scott-Jackson,2024-02-26,2024-04-28,4f58f197-39cc-43ad-a773-e8421f5a8115,Traditional summer short bar security.,Approved
578,EMP_579,Natural Language Processing (NLP),Moore-Rogers,2003-06-09,2024-05-03,6402e799-d9cb-4316-a354-362a452fe4d1,Hot drive capital cost continue training.,Rejected
579,EMP_580,Customer Service Skills,Patel PLC,1970-12-04,2024-04-15,401293b7-09e1-4e30-bf82-c26889466f38,Claim market then break be claim name.,Rejected
580,EMP_581,PostgreSQL,Sanchez-Jackson,1997-11-21,2024-04-11,992eaf62-7ace-4407-b2c7-0bb84f142cf7,Heart go matter decision.,Rejected
581,EMP_582,Python,Cooper-Martinez,2004-09-10,2024-04-27,7b09b5d8-22df-4c3f-9ddd-fa342c31f6f0,Simple north could.,Rejected
582,EMP_583,Leadership Abilities,"Richards, Schultz and Smith",1976-07-08,2024-04-28,a60b6970-26c0-45f1-86f2-f126148dca03,Able practice about eat tell response make.,Rejected
583,EMP_584,Jenkins,Fletcher-Osborn,1976-05-15,2024-05-02,4b2657c6-a831-473e-88d6-55ffbb358fc0,Spring up seem various notice explain large increase.,Approved
584,EMP_585,Kubernetes,Parker-Barrera,1976-07-19,2024-04-20,ec729899-5c9d-4db4-9307-96bb20e2ef64,Agent daughter but threat also bit.,Rejected
585,EMP_586,Git,Cabrera Group,1973-04-27,2024-04-23,bd124d66-e06e-4c2f-8a6c-b064f8bf1f26,Entire nearly wind space garden their.,Approved
586,EMP_587,Problem-Solving Skills,Brown-Gaines,1971-02-11,2024-04-24,2cc24392-cd4c-4c9b-b7c8-590d4e2af893,Reason wish how minute possible each state three.,Approved
587,EMP_588,TensorFlow,Murphy-Tucker,2021-09-22,2024-04-10,b40459f7-8f5d-4a9a-b32a-47281748399b,Still space if car music others.,Rejected
588,EMP_589,Express.js,"Patterson, Tucker and Cole",2007-08-08,2024-04-26,2f60ab1b-3df9-4a04-ba7d-8bbda3ffd38b,Degree left industry PM stay daughter group.,Approved
589,EMP_590,Customer Service Skills,"Moon, Bond and Wright",2007-09-16,2024-04-12,5cac898d-e168-46b0-b251-a114b85b528e,Including low front practice this meeting.,Rejected
590,EMP_591,Oracle,Howard Ltd,2010-02-04,2024-04-11,206763fd-b883-44a0-8551-501da89d9114,Here answer north itself black and.,Rejected
591,EMP_592,Python,"Brennan, Rivera and Ellis",2001-04-07,2024-05-04,a7a20792-9767-4ab3-b98e-a64ca9a8519f,Cover history friend success truth.,Approved
592,EMP_593,Hibernate,Williams-Farrell,2015-06-17,2024-04-18,b5920583-2dbe-432e-a96d-e9f2ef66d5d2,Animal plant daughter fly father cup four.,Rejected
593,EMP_594,Adobe XD,Luna-Rice,2019-07-12,2024-05-03,c9306e77-e55a-45b4-95ad-78df11e9f064,Role indicate father stop most share.,Approved
594,EMP_595,TensorFlow,Allen-Lee,2004-11-23,2024-04-13,f4f9af1d-0b64-464d-8858-5649b1d62de8,Class general evidence.,Rejected
595,EMP_596,Angular,Lester PLC,1973-06-10,2024-04-07,3f49f757-5009-4968-b2f4-e96109c42fc1,Defense benefit fund however family across age husband.,Approved
596,EMP_597,Analytical Skills,Winters-Pratt,2003-10-03,2024-04-07,a575e10b-92c7-4ee6-ac5b-acdbd7e8b416,Population hotel table wind oil money team.,Approved
597,EMP_598,Adobe XD,"Marks, Vasquez and Johnson",2003-09-24,2024-04-29,5e62b860-6b3b-426a-9cdf-577ba8087b9d,Shoulder themselves notice.,Approved
598,EMP_599,AWS,Velasquez-Rhodes,1991-02-16,2024-04-23,61c948b5-12d5-4079-b29f-f19d40617897,Position citizen happy rest.,Approved
599,EMP_600,Firebase,"Acevedo, Brooks and Martin",1993-11-27,2024-04-29,42de8a7f-577d-4930-98ec-3ed41bda3e7a,Especially second quite business enough too kind thank.,Approved
600,EMP_601,MySQL,"Harrington, Morales and Jones",2008-05-27,2024-04-09,bef7f884-ccf7-4406-bcf8-6ff8b8568eb5,Table single common rule investment.,Approved
601,EMP_602,Natural Language Processing (NLP),"Mooney, Adkins and Clark",1995-05-28,2024-04-11,259b8531-a2fe-4fe9-b4b5-be900b68609e,Report charge American meeting.,Rejected
602,EMP_603,Adobe XD,Howard-Pope,1996-03-04,2024-04-07,b491b826-10dd-47b4-b474-defc42956248,Enter many trip money them kind much.,Rejected
603,EMP_604,Google Cloud Platform,"Bullock, Garcia and Cole",2017-09-15,2024-04-23,d4b9ea7d-b85d-415b-9f05-13e9e6e31803,Step mention report life fear agent.,Rejected
604,EMP_605,Adaptability,Welch Group,2016-05-14,2024-04-21,c27924fe-d906-4422-9682-b491f1a70ca2,Peace ago describe attorney newspaper mind family sport.,Rejected
605,EMP_606,Project Management Skills,Davis LLC,1978-09-08,2024-04-15,cb320ca4-d5fa-442d-a4ab-ebcaa16a501c,Often land watch would sometimes.,Approved
606,EMP_607,Oracle,Green-Wolf,2013-02-21,2024-05-01,fd01b756-e16f-477c-b0c7-9dc978071dec,Goal million grow.,Approved
607,EMP_608,Communication Skills,Evans Ltd,1991-02-11,2024-04-13,9c50b4a7-8f7a-4289-adab-852a3bd0b0bb,Ability allow beat go environment section benefit.,Rejected
608,EMP_609,Python,"Mcintosh, Walls and Morris",1977-04-10,2024-04-16,4ab37630-c62e-4024-bb22-61caa8c0e910,Hand war million person west.,Approved
609,EMP_610,Problem-Solving Skills,Johnston-Guzman,1994-01-05,2024-04-23,fb066667-086e-4672-be71-41416094c150,Mind wear green end color region evening catch.,Approved
610,EMP_611,Oracle,Baker-Mendoza,1973-08-14,2024-04-11,0ebb4207-54fc-4cdf-8f0f-5689296c9c0b,Yourself choose player season agent black thank.,Rejected
611,EMP_612,Kubernetes,Peterson LLC,1996-11-16,2024-04-15,1eea6c19-0221-4f80-85b3-e574332a3f79,Country tend those beautiful.,Rejected
612,EMP_613,Research Skills,Miles-Bishop,1993-12-05,2024-05-02,6969ab92-6878-4215-8d1d-5cb1a01a9589,Short skill four power situation decade agree.,Approved
613,EMP_614,HTML/CSS,Butler and Sons,2019-11-10,2024-04-25,0b1995ba-91f3-4958-98da-6bc3e6029d62,Artist collection west during want.,Approved
614,EMP_615,Docker,Jackson-Sherman,1982-01-05,2024-04-13,d347624e-4a1d-4b34-8a07-c77de8791c28,Well simple decide entire.,Approved
615,EMP_616,Xcode,Thomas-Snyder,2020-08-09,2024-04-25,77cf5a7b-b80e-4779-80b2-0898db3c503c,Some international father beyond board than actually.,Approved
616,EMP_617,Time Management,Beck LLC,2021-07-30,2024-04-23,314f8e6b-1b9b-4bc3-a93b-eb5128206acb,Face over catch road music power book thing.,Approved
617,EMP_618,React.js,"Ellis, King and Scott",2016-10-13,2024-04-24,a21d184f-405e-469a-a48f-2dea6b934be4,Rock build new science change piece once total.,Approved
618,EMP_619,Jenkins,Powell Group,2003-01-21,2024-04-18,816ae7f1-bf4c-4d92-bb10-007441b8ec57,Case help might beyond.,Approved
619,EMP_620,JavaScript,"Holmes, Bolton and Green",2010-07-29,2024-04-11,f762c463-8136-4698-958e-df70b025573e,Pressure anything low apply.,Approved
620,EMP_621,Time Management,Torres Group,2005-05-01,2024-04-18,1286fed5-1f57-4d22-b5f0-ab59a155749f,Detail raise stay name then couple report.,Approved
621,EMP_622,Adaptability,"Brown, Cox and Gonzalez",2020-04-30,2024-04-28,936e4fba-4874-47da-a206-65c861866ddc,Point discuss social green kind detail enter.,Rejected
622,EMP_623,Scikit-learn,Norris PLC,2004-10-14,2024-04-26,e7b0691f-88b6-44c6-8a97-414522729689,Nice animal property whether least add.,Approved
623,EMP_624,Firebase,"Willis, Zimmerman and Davidson",1998-10-08,2024-04-30,729cf326-a89a-4812-9b7f-7cc53e5f56ff,Interesting finish probably south.,Approved
624,EMP_625,HTML/CSS,Elliott and Sons,1974-09-30,2024-04-18,187021ca-b2ff-4c58-88f3-043d0ce79286,Civil front responsibility employee financial challenge range budget.,Approved
625,EMP_626,Adaptability,Branch-Patrick,2010-08-15,2024-04-08,24422414-1347-44fc-a416-d910fbe61b15,Commercial two again final significant.,Rejected
626,EMP_627,Scikit-learn,Holt-Callahan,1979-10-06,2024-04-26,8c4918a2-f95e-49ce-a221-f5b56e600509,Parent purpose house bed.,Approved
627,EMP_628,Flask,Salazar-Tucker,2020-10-14,2024-05-01,5b8d6992-2cd1-4d28-8713-fdbda456420b,Owner discuss force.,Approved
628,EMP_629,React.js,"Brown, Diaz and Rice",1978-04-01,2024-04-13,1e16f417-489b-42c8-b575-0d0b1f0f70f2,Less born half wrong court young class teacher.,Rejected
629,EMP_630,Node.js,"Gregory, Day and Johnson",1971-06-27,2024-04-26,3bea691a-42e6-4044-a4c0-03d5b1e63403,Whether study others child share others walk.,Rejected
630,EMP_631,Spring Framework,"Hahn, Davis and Ramsey",1989-12-10,2024-04-12,58ac597b-c04b-4c01-b9cb-cd52e30c14a2,Thousand will environment customer pretty sound.,Approved
631,EMP_632,Django,"Bennett, Ortiz and Gentry",2011-01-05,2024-04-13,aadb872b-5149-44f3-8efe-cb3bce531a44,Evening some determine benefit.,Approved
632,EMP_633,Angular,Davis-Nguyen,2014-10-08,2024-04-24,820e5c36-a29c-4fac-ba26-0a212faba80f,Green care partner more spring region.,Rejected
633,EMP_634,Attention to Detail,Goodman-Harper,1972-04-08,2024-04-24,5dddd13a-2753-4de4-94c6-8808afe91e84,Ago indeed group include now.,Rejected
634,EMP_635,Creativity and Innovation,Schneider-Armstrong,1996-07-18,2024-04-19,7664626a-9b45-4714-9d85-b80fc6fb293f,Hair teacher push surface marriage.,Rejected
635,EMP_636,Django,Washington LLC,2008-07-20,2024-05-04,f29a0edc-c3d6-4fde-b141-f09a39ec1eae,Effect town seven purpose space.,Approved
